,year,sex,Value,condition,smoke_estimate
14420,2012,Female,9.8,Asthma,0.2704643912710914
14421,2012,Female,9.8,Asthma,0.1856758412691481
14422,2012,Female,9.8,Asthma,0.1338989517714033
14423,2012,Female,9.8,Asthma,0.1326252746552054
14424,2012,Female,9.8,Asthma,0.0934950899798102
14425,2012,Female,9.8,Asthma,0.0955851028593423
14426,2012,Female,9.8,Asthma,0.1442388354477612
14427,2012,Female,9.8,Asthma,0.0621352912132681
14428,2012,Female,9.8,Asthma,0.40815212191896
14429,2012,Female,9.8,Asthma,0.0973506077839951
14430,2012,Female,9.8,Asthma,0.1738958937684389
14431,2012,Female,9.8,Asthma,0.1006410016536957
14432,2012,Female,9.8,Asthma,0.1211743438053235
14433,2012,Female,9.8,Asthma,0.0648313355758573
14434,2012,Female,9.8,Asthma,0.2244085645953379
14435,2012,Female,9.8,Asthma,0.1013276907940484
14436,2012,Female,9.8,Asthma,0.0629854601133481
14437,2012,Female,9.8,Asthma,0.0934925888109384
14438,2012,Female,9.8,Asthma,0.1650722836202789
14439,2012,Female,9.8,Asthma,0.0933549701458942
14440,2012,Female,9.8,Asthma,0.9579355228171303
14441,2012,Female,9.8,Asthma,0.1856119172179371
14442,2012,Female,9.8,Asthma,0.1391726090722277
14443,2012,Female,9.8,Asthma,0.2036923702798162
14444,2012,Female,9.8,Asthma,0.2440234212833807
14445,2012,Female,9.8,Asthma,0.1553700558250394
14446,2012,Female,9.8,Asthma,0.0972529369361885
14447,2012,Female,9.8,Asthma,0.0881828027720011
14448,2012,Female,9.8,Asthma,0.1874061952324713
14449,2012,Female,9.8,Asthma,0.0778357586836987
14450,2012,Female,9.8,Asthma,0.0693551389421575
14451,2012,Female,9.8,Asthma,0.0684655843169965
14452,2012,Female,9.8,Asthma,0.1126044870637469
14453,2012,Female,9.8,Asthma,0.1174614172093812
14454,2012,Female,9.8,Asthma,0.0573558479775439
14455,2012,Female,9.8,Asthma,0.0912450361657851
14456,2012,Female,9.8,Asthma,0.0735600509871754
14457,2012,Female,9.8,Asthma,0.0677144193700568
14458,2012,Female,9.8,Asthma,0.0799908968554706
14459,2012,Female,9.8,Asthma,0.0786969309096749
14460,2012,Female,9.8,Asthma,0.049152546568843
14461,2012,Female,9.8,Asthma,0.0449249800751423
14462,2012,Female,9.8,Asthma,0.0618209555893431
14463,2012,Female,9.8,Asthma,0.0604544484481326
14464,2012,Female,9.8,Asthma,0.0899765573174892
14465,2012,Female,9.8,Asthma,0.0938234104146282
14466,2012,Female,9.8,Asthma,0.0697747118499769
14467,2012,Female,9.8,Asthma,0.0484170405407874
14468,2012,Female,9.8,Asthma,0.0635593368175382
14469,2012,Female,9.8,Asthma,0.0558115503799112
14470,2012,Female,9.8,Asthma,0.3167897123610275
14471,2012,Female,9.8,Asthma,0.0758776752462973
14472,2012,Female,9.8,Asthma,0.0378050342953205
14473,2012,Female,9.8,Asthma,0.036569591526203
14474,2012,Female,9.8,Asthma,0.0726790669015393
14475,2012,Female,9.8,Asthma,0.0404158907295697
14476,2012,Female,9.8,Asthma,0.0786268174633032
14477,2012,Female,9.8,Asthma,0.0539042650657331
14478,2012,Female,9.8,Asthma,0.0492563516356472
14479,2012,Female,9.8,Asthma,0.0523935125305519
14480,2012,Female,9.8,Asthma,0.0295857944411689
14481,2012,Female,9.8,Asthma,0.0464669998368707
14482,2012,Female,9.8,Asthma,0.0636598503464944
14483,2012,Female,9.8,Asthma,0.0432186851313497
14484,2012,Female,9.8,Asthma,0.0525395113103569
14485,2012,Female,9.8,Asthma,0.0374058675082216
14486,2012,Female,9.8,Asthma,0.0205938336261691
14487,2012,Female,9.8,Asthma,0.0532220592589845
14488,2012,Female,9.8,Asthma,0.0458880464420124
14489,2012,Female,9.8,Asthma,0.0440617628914538
14490,2012,Female,9.8,Asthma,0.0334323357074133
14491,2012,Female,9.8,Asthma,0.0219180984590557
14492,2012,Female,9.8,Asthma,0.0336440592057883
14493,2012,Female,9.8,Asthma,0.0317851045448765
14494,2012,Female,9.8,Asthma,0.0341554460128239
14495,2012,Female,9.8,Asthma,0.0269193932197202
14496,2012,Female,9.8,Asthma,0.027028945087135
14497,2012,Female,9.8,Asthma,0.1256573565407347
14498,2012,Female,9.8,Asthma,0.0252172814685001
14499,2012,Female,9.8,Asthma,0.0184871231823389
14500,2012,Female,9.8,Asthma,0.0445606546813274
14501,2012,Female,9.8,Asthma,0.0580994358045755
14502,2012,Female,9.8,Asthma,0.0285725448228512
14503,2012,Female,9.8,Asthma,0.0219216248309323
14504,2012,Female,9.8,Asthma,0.0241880982601132
14505,2012,Female,9.8,Asthma,0.0193414974411435
14506,2012,Female,9.8,Asthma,0.0250319393518972
14507,2012,Female,9.8,Asthma,0.0194039120715405
14508,2012,Female,9.8,Asthma,0.0172548189970065
14509,2012,Female,9.8,Asthma,0.0387326683891292
14510,2012,Female,9.8,Asthma,0.0229495044802078
14511,2012,Female,9.8,Asthma,0.0140607840640738
14512,2012,Female,9.8,Asthma,0.026266741803203
14513,2012,Female,9.8,Asthma,0.0151688208199924
14514,2012,Female,9.8,Asthma,0.0141981345482352
14515,2012,Female,9.8,Asthma,0.0238079793546957
14516,2012,Female,9.8,Asthma,0.0151313853895186
14517,2012,Female,9.8,Asthma,0.012783252373254
14518,2012,Female,9.8,Asthma,0.0168689309360431
14519,2012,Female,9.8,Asthma,0.0152192571751174
14520,2012,Female,9.8,Asthma,0.0240378093397669
14521,2012,Female,9.8,Asthma,0.0109273686425451
14522,2012,Female,9.8,Asthma,0.0083556807220324
14523,2012,Female,9.8,Asthma,0.0115219415239039
14524,2012,Female,9.8,Asthma,0.013460538448147
14525,2012,Female,9.8,Asthma,0.0125442130502818
14526,2012,Female,9.8,Asthma,0.0103433308705501
14527,2012,Female,9.8,Asthma,0.009002950628613
14528,2012,Female,9.8,Asthma,0.005831594577598
14529,2012,Female,9.8,Asthma,0.0039198980784339
14530,2012,Female,9.8,Asthma,0.0104214900839261
14531,2012,Female,9.8,Asthma,0.0081155773499667
14532,2012,Female,9.8,Asthma,0.0043063385478677
14533,2012,Female,9.8,Asthma,0.0075566120733075
14534,2012,Female,9.8,Asthma,0.0082087167777267
14535,2012,Female,9.8,Asthma,0.0089504680839389
14536,2012,Female,9.8,Asthma,0.0042045254656731
14537,2012,Female,9.8,Asthma,0.0048203827405603
14538,2012,Female,9.8,Asthma,0.0019979679597938
14539,2012,Female,9.8,Asthma,0.0034961907559964
14540,2012,Female,9.8,Asthma,0.0023482131485417
14541,2012,Female,9.8,Asthma,0.0017177138307514
14542,2012,Female,9.8,Asthma,0.0013893819515194
14543,2012,Female,9.8,Asthma,0.0006781019293842
14544,2013,Male,5.5,Asthma,10.443081696347791
14545,2013,Male,5.5,Asthma,6.26657688330506
14546,2013,Male,5.5,Asthma,19.813382884921936
14547,2013,Male,5.5,Asthma,2.569533225771647
14548,2013,Male,5.5,Asthma,1.451385129548798
14549,2013,Male,5.5,Asthma,4.508170331702838
14550,2013,Male,5.5,Asthma,2.696463984453571
14551,2013,Male,5.5,Asthma,2.23773692408466
14552,2013,Male,5.5,Asthma,4.563238832399964
14553,2013,Male,5.5,Asthma,2.4025980625869487
14554,2013,Male,5.5,Asthma,1.323833478470989
14555,2013,Male,5.5,Asthma,0.8587777585142007
14556,2013,Male,5.5,Asthma,0.5980562806082402
14557,2013,Male,5.5,Asthma,0.3808828409600198
14558,2013,Male,5.5,Asthma,0.3260300250895242
14559,2013,Male,5.5,Asthma,0.3432112085706252
14560,2013,Male,5.5,Asthma,0.3054382112372122
14561,2013,Male,5.5,Asthma,0.8430259095004632
14562,2013,Male,5.5,Asthma,0.2213950682587188
14563,2013,Male,5.5,Asthma,0.474728538156319
14564,2013,Male,5.5,Asthma,0.0939349571185259
14565,2013,Male,5.5,Asthma,0.1105187416884916
14566,2013,Male,5.5,Asthma,0.1546814256433066
14567,2013,Male,5.5,Asthma,0.1074797382765485
14568,2013,Male,5.5,Asthma,0.0736003622616986
14569,2013,Male,5.5,Asthma,0.0738167943152586
14570,2013,Male,5.5,Asthma,0.0668097390608954
14571,2013,Male,5.5,Asthma,0.2158316543970813
14572,2013,Male,5.5,Asthma,0.1841960846998579
14573,2013,Male,5.5,Asthma,0.0625861763688834
14574,2013,Male,5.5,Asthma,0.0550093313797475
14575,2013,Male,5.5,Asthma,0.0608120578177851
14576,2013,Male,5.5,Asthma,0.0727934342748928
14577,2013,Male,5.5,Asthma,0.0398380174735972
14578,2013,Male,5.5,Asthma,0.1675985350465858
14579,2013,Male,5.5,Asthma,0.0658327507798728
14580,2013,Male,5.5,Asthma,0.0583658517442325
14581,2013,Male,5.5,Asthma,0.0354439055813968
14582,2013,Male,5.5,Asthma,0.035831024544264
14583,2013,Male,5.5,Asthma,0.061709626480216
14584,2013,Male,5.5,Asthma,0.1014311608770591
14585,2013,Male,5.5,Asthma,0.1135999618623828
14586,2013,Male,5.5,Asthma,0.1189210652720754
14587,2013,Male,5.5,Asthma,0.1287827251672476
14588,2013,Male,5.5,Asthma,0.055315449107734
14589,2013,Male,5.5,Asthma,0.1577551830847624
14590,2013,Male,5.5,Asthma,0.1426564926565333
14591,2013,Male,5.5,Asthma,0.2342649760683672
14592,2013,Male,5.5,Asthma,0.2208480763185229
14593,2013,Male,5.5,Asthma,0.1583243252598013
14594,2013,Male,5.5,Asthma,0.0475189126656728
14595,2013,Male,5.5,Asthma,0.0195759651234592
14596,2013,Male,5.5,Asthma,0.0141378191851974
14597,2013,Male,5.5,Asthma,0.0061612221804318
14598,2013,Male,5.5,Asthma,0.0079376734812415
14599,2013,Male,5.5,Asthma,0.0086592602911037
14600,2013,Male,5.5,Asthma,0.0070321070534959
14601,2013,Male,5.5,Asthma,0.0025137381422822
14602,2013,Male,5.5,Asthma,0.0014450134292569
14603,2013,Male,5.5,Asthma,0.0014994573960395
14604,2013,Male,5.5,Asthma,0.0017488887337688
14605,2013,Male,5.5,Asthma,0.0003805225538389
14606,2013,Male,5.5,Asthma,0.0004541143338713
14607,2013,Male,5.5,Asthma,0.0001504162544294
14608,2013,Male,5.5,Asthma,8.460409308621813e-07
14609,2013,Male,5.5,Asthma,2.9022985882757504
14610,2013,Male,5.5,Asthma,4.454018111302928
14611,2013,Male,5.5,Asthma,4.756617285546106
14612,2013,Male,5.5,Asthma,9.287301612243958
14613,2013,Male,5.5,Asthma,30.28913140130519
14614,2013,Male,5.5,Asthma,12.980499544583283
14615,2013,Male,5.5,Asthma,1.578810107910291
14616,2013,Male,5.5,Asthma,0.8867905102367482
14617,2013,Male,5.5,Asthma,0.2782003276121383
14618,2013,Male,5.5,Asthma,0.113153439315429
14619,2013,Male,5.5,Asthma,0.133440570490129
14620,2013,Male,5.5,Asthma,0.0961071025756021
14621,2013,Male,5.5,Asthma,0.1003838710775856
14622,2013,Male,5.5,Asthma,8.166644540033774
14623,2013,Male,5.5,Asthma,27.598300418523717
14624,2013,Male,5.5,Asthma,6.497514067590481
14625,2013,Male,5.5,Asthma,7.269847191182988
14626,2013,Male,5.5,Asthma,5.3953398497286225
14627,2013,Male,5.5,Asthma,5.263410487600711
14628,2013,Male,5.5,Asthma,4.2557270055375245
14629,2013,Male,5.5,Asthma,3.271904616300807
14630,2013,Male,5.5,Asthma,5.231397031968526
14631,2013,Male,5.5,Asthma,4.682337766674327
14632,2013,Male,5.5,Asthma,5.526747265936518
14633,2013,Male,5.5,Asthma,4.220803468972794
14634,2013,Male,5.5,Asthma,4.285596918851338
14635,2013,Male,5.5,Asthma,4.377132473871838
14636,2013,Male,5.5,Asthma,3.7287660454609326
14637,2013,Male,5.5,Asthma,4.339277023007149
14638,2013,Male,5.5,Asthma,3.63360070741431
14639,2013,Male,5.5,Asthma,2.63005616625683
14640,2013,Male,5.5,Asthma,3.681425854808945
14641,2013,Male,5.5,Asthma,2.401738378358333
14642,2013,Male,5.5,Asthma,3.4024127438912743
14643,2013,Male,5.5,Asthma,2.9707507415134864
14644,2013,Male,5.5,Asthma,3.0033575503449064
14645,2013,Male,5.5,Asthma,2.700442103848287
14646,2013,Male,5.5,Asthma,1.4602678405761065
14647,2013,Male,5.5,Asthma,2.915739806121305
14648,2013,Male,5.5,Asthma,1.5886069388718134
14649,2013,Male,5.5,Asthma,2.077410401797614
14650,2013,Male,5.5,Asthma,2.278975819949813
14651,2013,Male,5.5,Asthma,2.201733074516266
14652,2013,Male,5.5,Asthma,2.3583275278704896
14653,2013,Male,5.5,Asthma,1.5394448236508458
14654,2013,Male,5.5,Asthma,2.1263948687855976
14655,2013,Male,5.5,Asthma,3.6773220288803254
14656,2013,Male,5.5,Asthma,1.0937214880036972
14657,2013,Male,5.5,Asthma,2.352886415820848
14658,2013,Male,5.5,Asthma,1.1311463471132503
14659,2013,Male,5.5,Asthma,2.0553233543222778
14660,2013,Male,5.5,Asthma,1.9464807937280488
14661,2013,Male,5.5,Asthma,1.565575529029251
14662,2013,Male,5.5,Asthma,2.3061113280681815
14663,2013,Male,5.5,Asthma,1.5196722709918011
14664,2013,Male,5.5,Asthma,1.810479704725256
14665,2013,Male,5.5,Asthma,1.0479742495508124
14666,2013,Male,5.5,Asthma,1.5363015635070334
14667,2013,Male,5.5,Asthma,1.0033127826545487
14668,2013,Male,5.5,Asthma,2.4342367662601694
14669,2013,Male,5.5,Asthma,0.9848739781889648
14670,2013,Male,5.5,Asthma,1.0360461506843566
14671,2013,Male,5.5,Asthma,1.7465519885038046
14672,2013,Male,5.5,Asthma,1.2650691955614437
14673,2013,Male,5.5,Asthma,1.122699159617174
14674,2013,Male,5.5,Asthma,1.1792175661350184
14675,2013,Male,5.5,Asthma,1.2540978705870989
14676,2013,Male,5.5,Asthma,1.1586608671325955
14677,2013,Male,5.5,Asthma,3.966748406836245
14678,2013,Male,5.5,Asthma,18.719462656360463
14679,2013,Male,5.5,Asthma,7.780523781960798
14680,2013,Male,5.5,Asthma,29.75974181961581
14681,2013,Male,5.5,Asthma,3.355495515479207
14682,2013,Male,5.5,Asthma,5.598949848354547
14683,2013,Male,5.5,Asthma,8.832260950825356
14684,2013,Male,5.5,Asthma,2.974100677385668
14685,2013,Male,5.5,Asthma,5.794701880636696
14686,2013,Male,5.5,Asthma,3.39965010739374
14687,2013,Male,5.5,Asthma,3.638486618975542
14688,2013,Male,5.5,Asthma,6.881328457954113
14689,2013,Male,5.5,Asthma,5.848502610072722
14690,2013,Male,5.5,Asthma,2.5821646826698665
14691,2013,Male,5.5,Asthma,1.0659305643123784
14692,2013,Male,5.5,Asthma,2.9139296353299566
14693,2013,Male,5.5,Asthma,6.311128902631978
14694,2013,Male,5.5,Asthma,2.374529686576905
14695,2013,Male,5.5,Asthma,4.52124004214781
14696,2013,Male,5.5,Asthma,3.4628167642361687
14697,2013,Male,5.5,Asthma,6.699055870511133
14698,2013,Male,5.5,Asthma,3.131950475973462
14699,2013,Male,5.5,Asthma,4.71523689974788
14700,2013,Male,5.5,Asthma,1.812551026553345
14701,2013,Male,5.5,Asthma,2.1314324045004076
14702,2013,Male,5.5,Asthma,2.2710364205199594
14703,2013,Male,5.5,Asthma,2.828719730916189
14704,2013,Male,5.5,Asthma,1.824124535770972
14705,2013,Male,5.5,Asthma,2.0024539032940067
14706,2013,Male,5.5,Asthma,1.486870925979684
14707,2013,Male,5.5,Asthma,3.533381414993791
14708,2013,Male,5.5,Asthma,1.8496814734603872
14709,2013,Male,5.5,Asthma,3.86299397408068
14710,2013,Male,5.5,Asthma,1.5929141301713017
14711,2013,Male,5.5,Asthma,1.6389711057723868
14712,2013,Male,5.5,Asthma,2.6287595271944553
14713,2013,Male,5.5,Asthma,2.157418431557641
14714,2013,Male,5.5,Asthma,1.068130921384327
14715,2013,Male,5.5,Asthma,2.02522611571857
14716,2013,Male,5.5,Asthma,1.9938436183553845
14717,2013,Male,5.5,Asthma,2.027543242269925
14718,2013,Male,5.5,Asthma,2.264960519776918
14719,2013,Male,5.5,Asthma,1.0322617083572383
14720,2013,Male,5.5,Asthma,1.0769776127109127
14721,2013,Male,5.5,Asthma,1.0435358248874889
14722,2013,Male,5.5,Asthma,2.820775428004456
14723,2013,Male,5.5,Asthma,2.016545518971056
14724,2013,Male,5.5,Asthma,1.8631856421294604
14725,2013,Male,5.5,Asthma,1.9474829659249224
14726,2013,Male,5.5,Asthma,1.3776516748320593
14727,2013,Male,5.5,Asthma,1.901355958191108
14728,2013,Male,5.5,Asthma,0.6118013031128352
14729,2013,Male,5.5,Asthma,1.558901775861958
14730,2013,Male,5.5,Asthma,2.8233642119358766
14731,2013,Male,5.5,Asthma,1.0702750766813067
14732,2013,Male,5.5,Asthma,1.0164623506627777
14733,2013,Male,5.5,Asthma,1.3698683266160965
14734,2013,Male,5.5,Asthma,1.625871291068167
14735,2013,Male,5.5,Asthma,1.486688814338316
14736,2013,Male,5.5,Asthma,1.2452413388243209
14737,2013,Male,5.5,Asthma,4.835717136243469
14738,2013,Male,5.5,Asthma,1.503325372226298
14739,2013,Male,5.5,Asthma,5.0971099001416125
14740,2013,Male,5.5,Asthma,1.777772586335827
14741,2013,Male,5.5,Asthma,1.1129959360554342
14742,2013,Male,5.5,Asthma,0.9090061069848568
14743,2013,Male,5.5,Asthma,0.5968820909949326
14744,2013,Male,5.5,Asthma,1.499404610225889
14745,2013,Male,5.5,Asthma,1.3026883520770631
14746,2013,Male,5.5,Asthma,1.1079528750792125
14747,2013,Male,5.5,Asthma,1.139743313264124
14748,2013,Male,5.5,Asthma,3.1816711978421215
14749,2013,Male,5.5,Asthma,0.6645652060152499
14750,2013,Male,5.5,Asthma,1.6308417920131753
14751,2013,Male,5.5,Asthma,3.601211376062128
14752,2013,Male,5.5,Asthma,0.6665367232254384
14753,2013,Male,5.5,Asthma,0.8620570646281126
14754,2013,Male,5.5,Asthma,1.573389977489753
14755,2013,Male,5.5,Asthma,0.7020969611368717
14756,2013,Male,5.5,Asthma,0.7120645761898031
14757,2013,Male,5.5,Asthma,0.6827146913830173
14758,2013,Male,5.5,Asthma,1.0105616081413105
14759,2013,Male,5.5,Asthma,1.026202523033378
14760,2013,Male,5.5,Asthma,1.3931783362991208
14761,2013,Male,5.5,Asthma,0.6054646728243
14762,2013,Male,5.5,Asthma,0.8827453666176307
14763,2013,Male,5.5,Asthma,1.1336292923039009
14764,2013,Male,5.5,Asthma,1.4334968391046337
14765,2013,Male,5.5,Asthma,0.948924091832488
14766,2013,Male,5.5,Asthma,0.6848049014110288
14767,2013,Male,5.5,Asthma,0.712890227516642
14768,2013,Male,5.5,Asthma,1.600095715270529
14769,2013,Male,5.5,Asthma,0.4298533899852646
14770,2013,Male,5.5,Asthma,2.5772172558587667
14771,2013,Male,5.5,Asthma,0.6322282121849327
14772,2013,Male,5.5,Asthma,0.4983376332213398
14773,2013,Male,5.5,Asthma,0.5399884692177005
14774,2013,Male,5.5,Asthma,1.203969431952019
14775,2013,Male,5.5,Asthma,0.6116386857117632
14776,2013,Male,5.5,Asthma,0.4669226859884937
14777,2013,Male,5.5,Asthma,0.5738766949745675
14778,2013,Male,5.5,Asthma,0.4895654731174185
14779,2013,Male,5.5,Asthma,0.5372920734189544
14780,2013,Male,5.5,Asthma,0.834319752779948
14781,2013,Male,5.5,Asthma,0.5948129430329797
14782,2013,Male,5.5,Asthma,0.9166375251968572
14783,2013,Male,5.5,Asthma,0.5873004299066444
14784,2013,Male,5.5,Asthma,0.3764373021130859
14785,2013,Male,5.5,Asthma,0.6194374356165082
14786,2013,Male,5.5,Asthma,0.5000040879917172
14787,2013,Male,5.5,Asthma,0.491930529820616
14788,2013,Male,5.5,Asthma,0.403955356256746
14789,2013,Male,5.5,Asthma,0.6852866105757883
14790,2013,Male,5.5,Asthma,0.9567513567863388
14791,2013,Male,5.5,Asthma,1.0567031368291362
14792,2013,Male,5.5,Asthma,0.4948560614460011
14793,2013,Male,5.5,Asthma,1.5379998434818316
14794,2013,Male,5.5,Asthma,0.5305891563376469
14795,2013,Male,5.5,Asthma,0.380792139206225
14796,2013,Male,5.5,Asthma,0.2663197184017275
14797,2013,Male,5.5,Asthma,0.2703436446210802
14798,2013,Male,5.5,Asthma,0.5013452767986699
14799,2013,Male,5.5,Asthma,0.3487520121146569
14800,2013,Male,5.5,Asthma,2.7276008732903403
14801,2013,Male,5.5,Asthma,0.2865256682131915
14802,2013,Male,5.5,Asthma,0.8959111780933687
14803,2013,Male,5.5,Asthma,0.3816260381285012
14804,2013,Male,5.5,Asthma,0.5134880728855834
14805,2013,Male,5.5,Asthma,0.2978175775743384
14806,2013,Male,5.5,Asthma,0.3441395640058594
14807,2013,Male,5.5,Asthma,0.221182917152813
14808,2013,Male,5.5,Asthma,0.5165803293517317
14809,2013,Male,5.5,Asthma,0.7353976481154728
14810,2013,Male,5.5,Asthma,0.5263361300957581
14811,2013,Male,5.5,Asthma,0.2620013264866522
14812,2013,Male,5.5,Asthma,0.2886733471677934
14813,2013,Male,5.5,Asthma,0.4789844079259789
14814,2013,Male,5.5,Asthma,0.3920291632819158
14815,2013,Male,5.5,Asthma,0.2078892874210046
14816,2013,Male,5.5,Asthma,0.3229905563842781
14817,2013,Male,5.5,Asthma,0.3538881954494352
14818,2013,Male,5.5,Asthma,0.2835191463755762
14819,2013,Male,5.5,Asthma,0.3967306676608981
14820,2013,Male,5.5,Asthma,0.2785875210360696
14821,2013,Male,5.5,Asthma,0.6218338430673157
14822,2013,Male,5.5,Asthma,0.2924627447799406
14823,2013,Male,5.5,Asthma,0.3544706209844884
14824,2013,Male,5.5,Asthma,0.5176462790200723
14825,2013,Male,5.5,Asthma,0.2020211282917168
14826,2013,Male,5.5,Asthma,0.7333116328275912
14827,2013,Male,5.5,Asthma,0.7974632320164463
14828,2013,Male,5.5,Asthma,0.3047920313863909
14829,2013,Male,5.5,Asthma,0.3494675424330375
14830,2013,Male,5.5,Asthma,0.2716532992858997
14831,2013,Male,5.5,Asthma,0.1972547971550305
14832,2013,Male,5.5,Asthma,0.1749216393320882
14833,2013,Male,5.5,Asthma,0.2604737616365432
14834,2013,Male,5.5,Asthma,0.5969629776856643
14835,2013,Male,5.5,Asthma,0.2357787213257257
14836,2013,Male,5.5,Asthma,0.1614984512218963
14837,2013,Male,5.5,Asthma,0.353521771519828
14838,2013,Male,5.5,Asthma,0.1908156045181104
14839,2013,Male,5.5,Asthma,0.2759191030299561
14840,2013,Male,5.5,Asthma,0.202575327604182
14841,2013,Male,5.5,Asthma,0.28027011448631
14842,2013,Male,5.5,Asthma,0.1855891754847845
14843,2013,Male,5.5,Asthma,0.2333147004928179
14844,2013,Male,5.5,Asthma,0.2938719675863203
14845,2013,Male,5.5,Asthma,0.5268990148300963
14846,2013,Male,5.5,Asthma,0.2382321646996357
14847,2013,Male,5.5,Asthma,0.2760389429366017
14848,2013,Male,5.5,Asthma,0.1780755607857631
14849,2013,Male,5.5,Asthma,0.1818430729228096
14850,2013,Male,5.5,Asthma,0.4301429761968861
14851,2013,Male,5.5,Asthma,0.2389156554675068
14852,2013,Male,5.5,Asthma,0.1937906526160042
14853,2013,Male,5.5,Asthma,0.2251452648181713
14854,2013,Male,5.5,Asthma,0.2357186154751479
14855,2013,Male,5.5,Asthma,0.3662540123693422
14856,2013,Male,5.5,Asthma,0.1835696316792428
14857,2013,Male,5.5,Asthma,0.3945096520346021
14858,2013,Male,5.5,Asthma,0.0933788469800307
14859,2013,Male,5.5,Asthma,0.1278352478374649
14860,2013,Male,5.5,Asthma,0.4250437620465677
14861,2013,Male,5.5,Asthma,0.1976882070503979
14862,2013,Male,5.5,Asthma,0.2374956885331625
14863,2013,Male,5.5,Asthma,0.1600046711755496
14864,2013,Male,5.5,Asthma,0.1689087273965282
14865,2013,Male,5.5,Asthma,0.2052234414721186
14866,2013,Male,5.5,Asthma,0.1791151065360905
14867,2013,Male,5.5,Asthma,0.2039205588794469
14868,2013,Male,5.5,Asthma,0.1589769078357169
14869,2013,Male,5.5,Asthma,0.1371399493378788
14870,2013,Male,5.5,Asthma,0.128322808508611
14871,2013,Male,5.5,Asthma,0.2160113707358625
14872,2013,Male,5.5,Asthma,0.1404950320726967
14873,2013,Male,5.5,Asthma,0.1543952067159552
14874,2013,Male,5.5,Asthma,0.1889940546529389
14875,2013,Male,5.5,Asthma,0.1631144865692527
14876,2013,Male,5.5,Asthma,0.1101411575668836
14877,2013,Male,5.5,Asthma,0.1275213414881087
14878,2013,Male,5.5,Asthma,0.0860349755439726
14879,2013,Male,5.5,Asthma,0.0863968787146831
14880,2013,Male,5.5,Asthma,0.4193259348803449
14881,2013,Male,5.5,Asthma,0.1825686987137955
14882,2013,Male,5.5,Asthma,0.1880647157446099
14883,2013,Male,5.5,Asthma,0.1480526336599478
14884,2013,Male,5.5,Asthma,0.1368956795332754
14885,2013,Male,5.5,Asthma,0.1856758412691481
14886,2013,Male,5.5,Asthma,0.1074978881441299
14887,2013,Male,5.5,Asthma,0.089686559491477
14888,2013,Male,5.5,Asthma,0.122352976216128
14889,2013,Male,5.5,Asthma,0.088486981098799
14890,2013,Male,5.5,Asthma,0.0670991895500294
14891,2013,Male,5.5,Asthma,0.229678698783208
14892,2013,Male,5.5,Asthma,0.1142587670348573
14893,2013,Male,5.5,Asthma,0.1635224710145661
14894,2013,Male,5.5,Asthma,0.065592365403351
14895,2013,Male,5.5,Asthma,0.1050016004231238
14896,2013,Male,5.5,Asthma,0.1016870018492658
14897,2013,Male,5.5,Asthma,0.0795365412155726
14898,2013,Male,5.5,Asthma,0.1055402985679989
14899,2013,Male,5.5,Asthma,0.1067670743116581
14900,2013,Male,5.5,Asthma,0.1745150637917186
14901,2013,Male,5.5,Asthma,0.1290392697811618
14902,2013,Male,5.5,Asthma,0.1277362256242553
14903,2013,Male,5.5,Asthma,0.1320366544147136
14904,2013,Male,5.5,Asthma,0.0658955509454937
14905,2013,Male,5.5,Asthma,0.0865664728547769
14906,2013,Male,5.5,Asthma,0.0909792409197409
14907,2013,Male,5.5,Asthma,0.1039594378769176
14908,2013,Male,5.5,Asthma,0.107684253917423
14909,2013,Male,5.5,Asthma,0.1107282377047925
14910,2013,Male,5.5,Asthma,0.1391726090722277
14911,2013,Male,5.5,Asthma,0.1130887380875493
14912,2013,Male,5.5,Asthma,0.0688234636653994
14913,2013,Male,5.5,Asthma,0.1006206081837524
14914,2013,Male,5.5,Asthma,0.0716532315532989
14915,2013,Male,5.5,Asthma,0.0674818225287968
14916,2013,Male,5.5,Asthma,0.0944656061719237
14917,2013,Male,5.5,Asthma,0.0694921077710913
14918,2013,Male,5.5,Asthma,0.0737843688123706
14919,2013,Male,5.5,Asthma,0.6493710158070196
14920,2013,Male,5.5,Asthma,0.1853919036847291
14921,2013,Male,5.5,Asthma,0.0792110288363227
14922,2013,Male,5.5,Asthma,0.0853609844182907
14923,2013,Male,5.5,Asthma,0.1559938120112515
14924,2013,Male,5.5,Asthma,0.0485984924022941
14925,2013,Male,5.5,Asthma,0.0777173864977118
14926,2013,Male,5.5,Asthma,0.110107043166532
14927,2013,Male,5.5,Asthma,0.070823560020115
14928,2013,Male,5.5,Asthma,0.0728653384354313
14929,2013,Male,5.5,Asthma,0.2572312432104531
14930,2013,Male,5.5,Asthma,0.1036560529091744
14931,2013,Male,5.5,Asthma,0.0946982333909168
14932,2013,Male,5.5,Asthma,0.1584828948062009
14933,2013,Male,5.5,Asthma,0.0434387593746589
14934,2013,Male,5.5,Asthma,0.0633065457178987
14935,2013,Male,5.5,Asthma,0.0683358601143084
14936,2013,Male,5.5,Asthma,0.0347659346442136
14937,2013,Male,5.5,Asthma,0.3249657292492415
14938,2013,Male,5.5,Asthma,0.0368334935054313
14939,2013,Male,5.5,Asthma,0.0814118176799082
14940,2013,Male,5.5,Asthma,0.0667825684997994
14941,2013,Male,5.5,Asthma,0.0446072540824716
