,Unnamed: 0.1,Unnamed: 0,year,name,size,type,circleness_scale,avg_distance,perimeter_start,shortest_distance,shortest_latlon,fire_type_encoded,smoke_estimate
6882,90464,2006-90464-Deer Hide (1),2006,Deer Hide (1),376.4090599423649,Likely Wildfire,0.4162495218984827,421.03771351592786,"(36.79386562148894, -84.3021509926245)",420.51740999255696,"(36.79213850483737, -84.3006999242181)",4,1.6402870036536823
6883,90466,2006-90466-Britton Branch (1),2006,Britton Branch (1),332.02783353213783,Likely Wildfire,0.3162192280841893,377.2465999581301,"(37.14720345920585, -83.6398755012747)",376.69380445631737,"(37.153649015118546, -83.62428562134473)",4,1.4388742197616589
6884,90484,2006-90484-Cat Hollow (1),2006,Cat Hollow (1),175.3407224828344,Likely Wildfire,0.3080503814812577,372.3029099456829,"(37.00785898432974, -83.46770812119982)",372.00573882373806,"(37.011352888524904, -83.46665552950385)",4,0.7617309245790197
6885,90486,2006-90486-Wallace Track Fields (1),2006,Wallace Track Fields (1),167.02924212446922,Likely Wildfire,0.0806639981044017,144.09854492554663,"(38.173578335315646, -79.5763405369016)",143.76273184340812,"(38.178678441932554, -79.57405288217596)",4,1.3492769132682503
6886,90487,2006-90487-Lost Trace (1),2006,Lost Trace (1),209.04738777475416,Likely Wildfire,0.1684019200781691,368.8219718462558,"(37.14770717224864, -83.46957615818316)",368.69225069890234,"(37.14998166985271, -83.46839463944706)",4,0.7579637223787586
6887,90489,2006-90489-Hell For Certain 2 (1),2006,Hell For Certain 2 (1),152.7371508166238,Likely Wildfire,0.4496356090271263,366.1041277112229,"(37.22018523522365, -83.45304061812115)",365.7761946010295,"(37.22621421722705, -83.44652946520345)",4,0.7930786058672848
6888,90496,2006-90496-Ashby (1),2006,Ashby (1),188.9942975429081,Likely Wildfire,0.5152291860795513,635.4569714068504,"(37.43799449779401, -88.59179268360626)",635.2036086265284,"(37.442453934798216, -88.58716647090313)",4,0.6041292091618946
6889,90497,2006-90497-Bullskin (1),2006,Bullskin (1),120.70590837501362,Likely Wildfire,0.5660256491547003,374.07764200667697,"(37.25531265405933, -83.62071105477578)",373.80818170049486,"(37.261166148220035, -83.61580692992435)",4,0.6884578809747939
6890,90505,2006-90505-Apalachia Lake Fire (1),2006,Apalachia Lake Fire (1),112.44491382907724,Likely Wildfire,0.4508728238935411,470.3524723714793,"(35.179471861612285, -84.25500018366067)",470.1231954852125,"(35.179476042009014, -84.24174538807216)",4,0.45486295410192634
6891,90506,2006-90506-Seminary (1),2006,Seminary (1),109.95290325046624,Likely Wildfire,0.5097147840641544,418.1340613101819,"(36.828808172722276, -84.27586617080709)",417.8684494629292,"(36.834215685430394, -84.26994405114134)",4,0.5313685304811244
6892,90509,2006-90509-Tuttle (1),2006,Tuttle (1),100.17337560715448,Likely Wildfire,0.4180087713666848,391.2367330499229,"(37.05816583481165, -83.85769392012048)",390.9661991114525,"(37.06173984129218, -83.85753773390068)",4,0.47042449026936123
6893,90511,2006-90511-Hayes Fork Fire (1),2006,Hayes Fork Fire (1),98.3081742631589,Likely Wildfire,0.5104718611557201,378.1576769461867,"(37.135081597047105, -83.64850229147892)",377.926577453242,"(37.13981408237999, -83.64179493921336)",4,0.5256981103786242
6894,90512,2006-90512-Ray Cr Fire 06 (1),2006,Ray Cr Fire 06 (1),96.38176659065132,Likely Wildfire,0.5455539949910152,435.5945359111136,"(35.21122456000338, -83.51274490080216)",435.2405818175399,"(35.2123618100575, -83.51272345052081)",4,0.46306500502470377
6895,90513,2006-90513-Big Double (1),2006,Big Double (1),93.97661036215317,Likely Wildfire,0.459015499242421,378.75974296538647,"(37.08859019488591, -83.63330534724297)",378.4408689666832,"(37.09077591422893, -83.6292797898807)",4,0.47629647479487813
6896,90516,2006-90516-Ceder Valley 06 (1),2006,Ceder Valley 06 (1),92.91139458726232,Likely Wildfire,0.7553011372578061,412.913433702081,"(35.274734385611566, -83.06789739330071)",412.6486782144973,"(35.274734385611566, -83.06789739330071)",4,0.5652836683944169
6897,90518,2006-90518-Walker Mountain 3 (1),2006,Walker Mountain 3 (1),86.56475016396615,Likely Wildfire,0.3767477985026364,141.59302823153936,"(38.091887686695294, -79.49632216755623)",141.24708412532553,"(38.10087064412972, -79.48901487083238)",4,1.0746480835929701
6898,90519,2006-90519-Sand Hill 2 (1),2006,Sand Hill 2 (1),84.4665258455812,Likely Wildfire,0.5039125063691954,406.93979608207025,"(37.28268380939224, -84.25339974605798)",406.6976727113467,"(37.28528019454201, -84.25305604053761)",4,0.4170026403181335
6899,90525,2006-90525-Hayride Fire (1),2006,Hayride Fire (1),66.07561262635033,Likely Wildfire,0.4635919269545894,470.03195482742615,"(35.23333152781789, -84.28112889681276)",469.7968822969844,"(35.23533468369452, -84.28091468880201)",4,0.2710529988365511
6900,90528,2006-90528-Briar Knob (1),2006,Briar Knob (1),63.94884100108486,Likely Wildfire,0.2673807131845347,378.0814483748589,"(37.022382450390275, -83.5904515779705)",378.0303212712853,"(37.02437743024943, -83.58995865222215)",4,0.25962524407940635
6901,90529,2006-90529-Booth (1),2006,Booth (1),58.383680844868486,Likely Wildfire,0.6732302953892696,387.8495674964369,"(37.47746330900095, -83.96795514962346)",387.6224872710679,"(37.478791667528775, -83.96369013579961)",4,0.3534237840831818
6902,90530,2006-90530-County Line (1),2006,County Line (1),58.276259534395194,Likely Wildfire,0.6218674550386428,369.80727010872783,"(37.231626616044394, -83.52807305045908)",369.6326627499695,"(37.23418539804309, -83.52413224890404)",4,0.35374708764440094
6903,90531,2006-90531-Hell For Certain (1),2006,Hell For Certain (1),56.37336665201102,Likely Wildfire,0.564050706457455,367.0110567057946,"(37.21266489022629, -83.46417666749248)",366.8748505337384,"(37.214522997033825, -83.46248874100945)",4,0.3270004500128102
6904,90537,2006-90537-Raven Rock (1),2006,Raven Rock (1),45.07921445252297,Likely Wildfire,0.3445920473962344,372.0349667282535,"(37.0247187843862, -83.47913914377618)",371.82152516242814,"(37.0300809225683, -83.47225060313959)",4,0.20479473862003056
6905,90544,2006-90544-Lakes Creek (1),2006,Lakes Creek (1),40.642089890691,Likely Wildfire,0.4341996147965394,387.0607793120118,"(37.485029700850625, -83.95591013219895)",386.88971175289345,"(37.49114514732539, -83.95423623790725)",4,0.19627208254459821
6906,90545,2006-90545-Fire Mountain Fire (1),2006,Fire Mountain Fire (1),40.328886250835005,Likely Wildfire,0.4984735071663046,455.7147790009505,"(35.08483302185002, -83.84781312613964)",455.71401389153897,"(35.084841277265205, -83.8477916640269)",4,0.17672190570187693
6907,90551,2006-90551-Tickey Fork (1),2006,Tickey Fork (1),35.86892468435457,Likely Wildfire,0.5376802069726243,380.7680157428716,"(37.726776834027504, -83.91602387545154)",380.5960564497427,"(37.727871857200334, -83.91361345831318)",4,0.19559043011398852
6908,90555,2006-90555-White Too (1),2006,White Too (1),30.77484031007484,Likely Wildfire,0.5357053555766271,363.3830397626036,"(37.02390820125933, -83.3074633347285)",363.2498851527036,"(37.02976970916492, -83.30539716993711)",4,0.17549168343307736
6909,90556,2006-90556-88Th Street (1),2006,88Th Street (1),29.07600898723975,Likely Wildfire,0.6024843021239557,569.100131315655,"(43.83267565788362, -85.74904881084598)",569.0029016692029,"(43.829958569462036, -85.75109817162516)",4,0.11267374343016251
6910,90559,2006-90559-King (1),2006,King (1),42.47647873558,Likely Wildfire,0.4232818038762044,367.99690998032565,"(35.973904058133556, -82.70803232570711)",367.89193659440514,"(35.973904058133556, -82.70803232570711)",4,0.21320260657157314
6911,90560,2006-90560-Laurel Branch 06 (1),2006,Laurel Branch 06 (1),26.850215228523215,Likely Wildfire,0.7854461311324039,425.13642707905507,"(35.440886949103835, -83.49381111980777)",425.0165272739678,"(35.43978349128973, -83.49051282832569)",4,0.16241488540199425
6912,90565,2006-90565-Sandy Ridge (1),2006,Sandy Ridge (1),25.15324119229089,Likely Wildfire,0.6479035358510123,406.3233845753419,"(37.271712623372935, -84.23928779474568)",406.132889188426,"(37.27351153226253, -84.23771536271964)",4,0.1421874232369698
6913,90568,2006-90568-Sand Hill (1),2006,Sand Hill (1),24.037105176230217,Likely Wildfire,0.5034974127608235,406.8210848953872,"(37.25369978405024, -84.24406220853166)",406.6889354047231,"(37.257244683442245, -84.24187807167809)",4,0.11862222329998845
6914,90573,2006-90573-407 (1),2006,407 (1),20.869956593329256,Likely Wildfire,0.5452004510631183,382.20189082114126,"(37.46065716841637, -83.85575606924421)",382.065619017888,"(37.46281076291806, -83.85268215972472)",4,0.11418608196721391
6915,90576,2006-90576-Culvin Creek (1),2006,Culvin Creek (1),19.703537835994126,Likely Wildfire,0.8466461581355633,364.02668637493264,"(35.97585710102213, -82.62698779197811)",363.9295144801445,"(35.9778309468784, -82.62592420403983)",4,0.14581776125754614
6916,90580,2006-90580-Top Hill (1),2006,Top Hill (1),17.740447100837837,Likely Wildfire,0.8175494021118351,395.63516001092904,"(37.3628064571702, -84.07357597818903)",395.53630692681617,"(37.36537375669873, -84.07184456076817)",4,0.11818846999160697
6917,90586,2006-90586-Standby (1),2006,Standby (1),16.374110147431807,Likely Wildfire,0.8613854147078206,406.4253259423429,"(37.24813145987814, -84.23478418630395)",406.31107456153507,"(37.24987150400996, -84.23175892984285)",4,0.10972614890001961
6918,90587,2006-90587-Long Fork (1),2006,Long Fork (1),15.80765127559882,Likely Wildfire,0.605426496681712,378.27357121639864,"(37.161238231686724, -83.65806439663257)",378.17913845121177,"(37.1623067161733, -83.65673900128074)",4,0.0924122712951059
6919,90588,2006-90588-Possum Ridge (1),2006,Possum Ridge (1),15.220389332964317,Likely Wildfire,0.1286649251078561,344.24334255607874,"(38.07484720214589, -83.32676316692594)",344.1821412673487,"(38.075964950748094, -83.32610925928266)",4,0.05560151892185439
6920,90590,2006-90590-Bull 2 (1),2006,Bull 2 (1),15.024506039605754,Likely Wildfire,0.6236601565463714,368.2571531575112,"(37.21304452466474, -83.48867567515492)",368.1296603716304,"(37.21529701272347, -83.48696619863782)",4,0.09172006836641373
6921,90591,2006-90591-Turkey Ridge (1),2006,Turkey Ridge (1),14.936701016028875,Likely Wildfire,0.7575152109881234,354.0481230452381,"(37.962889801407805, -83.48328374888587)",353.9454737969769,"(37.963921853151014, -83.48074916872568)",4,0.10613571931371593
6922,90593,2006-90593-Hamburg Gap 06 (1),2006,Hamburg Gap 06 (1),13.217422012652229,Likely Wildfire,0.6680153157839765,423.9357101272324,"(35.14258988747845, -83.19625375093031)",423.8705747599057,"(35.14485424716504, -83.19563769786303)",4,0.07284370402311015
6923,90595,2006-90595-Loose Wire 06 (1),2006,Loose Wire 06 (1),12.53803919890398,Likely Wildfire,0.7214393298375468,421.74252961018107,"(35.298002714463344, -83.29239311874342)",421.66478378810046,"(35.2971128219848, -83.29009479042126)",4,0.07263805176712199
6924,90597,2006-90597-Horse Creek (1),2006,Horse Creek (1),12.113522746173608,Likely Wildfire,0.6574675503534221,390.4883295945552,"(37.07591821870511, -83.85629607094481)",390.3884129248426,"(37.07615666726345, -83.85298152244856)",4,0.07183107405323191
6925,90598,2006-90598-Knoblick (1),2006,Knoblick (1),11.233911554833428,Likely Wildfire,0.5216598598997157,368.5423369022134,"(37.09833095631772, -83.44150691599266)",368.3988636448453,"(37.09886624700797, -83.43891636351248)",4,0.06230875085598279
6926,90602,2006-90602-S-Tree (1),2006,S-Tree (1),9.795971430513797,Likely Wildfire,0.6612929133417087,394.3046383395401,"(37.42501258769348, -84.07079472760816)",394.207358298868,"(37.4262142388708, -84.06931443223017)",4,0.05771577806484685
6927,90603,2006-90603-Moberly Bend (1),2006,Moberly Bend (1),9.144878715527978,Likely Wildfire,0.712671209946339,410.0893677392731,"(36.94871693498602, -84.17393897572619)",410.0328785510264,"(36.94985424565414, -84.17351058306652)",4,0.05409191173137488
6928,90606,2006-90606-Frostbite (1),2006,Frostbite (1),8.374945934323593,Likely Wildfire,0.3644890930992819,544.3861171763984,"(44.673005503594034, -84.12646191840119)",544.3076073041856,"(44.670879827176954, -84.12545843425093)",4,0.02660278606568447
6929,90608,2006-90608-Wagon (1),2006,Wagon (1),7.99080805530314,Likely Wildfire,0.9943881706226508,648.2362492722875,"(37.58769828044177, -88.86714855752231)",648.1731773367535,"(37.58877014024031, -88.86609025162193)",4,0.036846230140613036
6930,90618,2006-90618-Piney Mtn 06 (1),2006,Piney Mtn 06 (1),6.677851378159725,Likely Wildfire,0.8778055111063249,408.6844634845492,"(35.326915528876626, -83.0295717225021)",408.6350022893866,"(35.32816948128585, -83.02869011680112)",4,0.045031778382320954
6931,90624,2006-90624-278 (1),2006,278 (1),6.3612686978251975,Likely Wildfire,0.5686354015989752,575.6167363970379,"(33.974295318103415, -85.46963178084684)",575.5320492274612,"(33.97425271717545, -85.46621070844446)",4,0.0236229309512971
6932,90630,2006-90630-Hay Bale (1),2006,Hay Bale (1),5.992310858733416,Likely Wildfire,0.9943045950080308,643.8039303780913,"(37.51587960518675, -88.76655355294483)",643.7493422136192,"(37.516794110258594, -88.76568506472148)",4,0.027819329865662188
6933,90634,2006-90634-Frog Pond (1),2006,Frog Pond (1),5.429937102079863,Likely Wildfire,0.9423296311113674,387.26706617550457,"(37.46657608180893, -83.95271326992923)",387.2148873637624,"(37.46739149899978, -83.9518761556789)",4,0.04045174621627274
6934,90637,2006-90637-Grant Fire (1),2006,Grant Fire (1),5.0903175115591734,Likely Wildfire,0.7615245192345084,605.5871727820687,"(44.099950692649585, -86.38319871566111)",605.5248960187406,"(44.10046203645697, -86.38200637501481)",4,0.021209897045494697
6935,90639,2006-90639-Bassett Road (1),2006,Bassett Road (1),4.992607501029207,Likely Wildfire,0.9942223009021184,647.2584542296166,"(37.5506674758565, -88.83965920109624)",647.2079091365907,"(37.5515283751976, -88.83883098036699)",4,0.02305307262898303
6936,90648,2006-90648-Broulette (1),2006,Broulette (1),3.994579392648792,Likely Wildfire,0.9941265079665222,621.08726674654,"(37.59435769362778, -88.36434772582184)",621.0426684517397,"(37.595143675646234, -88.36365174970238)",4,0.019220601939034618
6937,90659,2006-90659-Tatham Gap Fire (1),2006,Tatham Gap Fire (1),2.5327349204194904,Likely Wildfire,0.2929077312335728,448.1249046307113,"(35.23697690316041, -83.81724930952984)",448.0681818683354,"(35.23946764657654, -83.81743213372522)",4,0.008963926388131606
6938,90670,2006-90670-Carp River #2 (1),2006,Carp River #2 (1),1.808768050593715,Likely Wildfire,0.9168538678657184,631.7772966081387,"(46.02308667536047, -84.69332478797698)",631.7455208994294,"(46.023159391643695, -84.69309580237406)",4,0.008113266889196096
6939,90672,2006-90672-Steertown Fire (1),2006,Steertown Fire (1),1.6778501644377928,Likely Wildfire,0.5573602384850816,466.20932076864585,"(35.11017696090428, -84.09928862572743)",466.18295104101816,"(35.109769289608934, -84.09778651573903)",4,0.007611140845243311
6940,90705,2006-90705-Pine Ridge Camp (1),2006,Pine Ridge Camp (1),0.0995457005716366,Likely Wildfire,0.992507728928674,615.7583101589785,"(37.599899515873254, -88.2666426371542)",615.7512562350302,"(37.60001911864928, -88.26654037354875)",4,0.0004825738509840002
6941,90706,2006-90706-Pounds (1),2006,Pounds (1),0.0995454927553221,Likely Wildfire,0.9925027295878824,615.7509170804659,"(37.618232851008145, -88.27108706922162)",615.7438630586896,"(37.61835245629089, -88.27098478891993)",4,0.00048257702128759304
6942,90707,2006-90707-Jackson One (1),2006,Jackson One (1),0.0995225012927736,Likely Wildfire,0.9925333286718012,639.2325867185987,"(37.49934405432309, -88.6771976811908)",639.2255338569779,"(37.49946399760224, -88.67709621826243)",4,0.0004647519295294043
6943,90714,2006-90714-Mattress (1),2006,Mattress (1),0.0694666854680079,Likely Wildfire,0.915975952755506,632.1718172399508,"(45.94303868952891, -84.83731203966077)",632.1656314043656,"(45.943049518620086, -84.8372782555232)",4,0.0003111942543343088
6944,90717,2006-90717-Carp River #1 (1),2006,Carp River #1 (1),0.006941343941592,Likely Wildfire,0.9156784244629332,630.6580693711873,"(45.99998162356788, -84.6969455849065)",630.6561033549972,"(45.9999850215373, -84.69693489150485)",4,3.11634527997482e-05
6945,90722,2007-90722-BIG TURNAROUND COMPLEX (1),2007,BIG TURNAROUND COMPLEX (1),2444.8265208762286,Wildfire,0.3116215375417688,639.2796695995578,"(30.754277486224083, -82.5952399165619)",638.3814152910894,"(30.74127468677248, -82.54886644826877)",5,7.770722221728792
6946,90732,2007-90732-Sizerock (1),2007,Sizerock (1),586.015221808119,Likely Wildfire,0.4859632110236069,367.9376456638964,"(37.214462181661716, -83.49126664388422)",367.2424671292865,"(37.21359151638617, -83.46914766458205)",4,3.146637448109918
6947,90734,2007-90734-BIG STARR COMPLEX (2),2007,BIG STARR COMPLEX (2),497.833183216691,Likely Wildfire,0.0893025685311952,492.7205291382356,"(35.071001278937075, -84.63325124491148)",492.6377469658347,"(35.06926388056502, -84.6310692455773)",4,1.1910348948149243
6948,90743,2007-90743-Poplar Log (1),2007,Poplar Log (1),324.74978269039025,Likely Wildfire,0.4927374109727815,384.8315495125475,"(37.02115700108142, -83.72966863319739)",384.3324545952359,"(37.02892096396643, -83.71417488624431)",4,1.6776686674642738
6949,90745,2007-90745-Tantrough (1),2007,Tantrough (1),299.50064964562296,Likely Wildfire,0.1765787050501034,363.5161716434133,"(37.01732939820359, -83.30267254210702)",363.05091924218664,"(37.017889560523905, -83.29557958454951)",4,1.1162938913465446
6950,90746,2007-90746-Cedar Creek 07 (1),2007,Cedar Creek 07 (1),296.8025741565751,Likely Wildfire,0.6802881255942002,412.45781008284274,"(35.27085489859063, -83.06771248869666)",412.1470636800816,"(35.27806388115396, -83.05980507840346)",4,1.6999395836759792
6951,90747,2007-90747-Bad Creek (1),2007,Bad Creek (1),419.6683535983847,Likely Wildfire,0.1983164149940763,371.25593214842934,"(37.03112865793201, -83.45325461090198)",370.6770354487656,"(37.02357411885943, -83.44683446592241)",4,1.581221776075183
6952,90751,2007-90751-Roots (1),2007,Roots (1),366.5464015546774,Likely Wildfire,0.1471252716286796,391.33329420081714,"(37.071135885750536, -83.86880496629979)",391.26622132599914,"(37.066749336854095, -83.86560803027744)",4,1.2124810512224198
6953,90758,2007-90758-Mouse Mtn 07 (1),2007,Mouse Mtn 07 (1),181.7440019170232,Likely Wildfire,0.4601779460667164,427.8844404480042,"(35.28915826962073, -83.41423447267255)",427.4631686663127,"(35.28801031997923, -83.40992591706926)",4,0.8164754077648101
6954,90763,2007-90763-Moore Knob 07 (1),2007,Moore Knob 07 (1),152.1751824235648,Likely Wildfire,0.751285901695052,424.4090125027519,"(35.203681550443044, -83.257957585745)",424.03185230263887,"(35.2078680408082, -83.25957839631621)",4,0.8981148907586172
6955,90768,2007-90768-Sutton (1),2007,Sutton (1),120.09909647845066,Likely Wildfire,0.3793979763173447,377.9633625494012,"(37.20028826536359, -83.66896915598741)",377.57374599155304,"(37.20394807564956, -83.66343496361512)",4,0.5594398631892898
6956,90770,2007-90770-Poison Honey (1),2007,Poison Honey (1),112.93557721699166,Likely Wildfire,0.6548897903929465,409.3015305338466,"(37.131285244690574, -84.24171494946171)",409.0857281300809,"(37.139952450156045, -84.23964552857873)",4,0.6376567850275355
6957,90773,2007-90773-Wolf Ridge (1),2007,Wolf Ridge (1),104.9078382567141,Likely Wildfire,0.6011479553645978,466.3768216785753,"(35.23523319485969, -84.21052327856685)",466.1943464697789,"(35.23969136976377, -84.20768177088574)",4,0.49558323678894806
6958,90774,2007-90774-Bull Creek (1),2007,Bull Creek (1),104.01708771652665,Likely Wildfire,0.4603428328210036,363.64321404088065,"(37.20733836017341, -83.39514449214823)",363.3498457182007,"(37.20082799167094, -83.38849368949202)",4,0.5498395876956129
6959,90775,2007-90775-Mine (1),2007,Mine (1),100.30685662315342,Likely Wildfire,0.99483068153273,623.7567815857534,"(37.682044804196856, -88.43585770507411)",623.5333701402669,"(37.68585583786344, -88.43210057659637)",4,0.48094223670712005
6960,90777,2007-90777-Dark Hollow (1),2007,Dark Hollow (1),95.93676359100982,Likely Wildfire,0.3849036091007327,348.0256639234742,"(38.166532188925096, -83.41756056740148)",347.7722817889732,"(38.17188879692459, -83.41428953712526)",4,0.4882205557637982
6961,90779,2007-90779-Elisha (1),2007,Elisha (1),92.60727954194326,Likely Wildfire,0.5573892490652693,374.3613654111042,"(37.093929452952665, -83.55390106594919)",374.0548933977186,"(37.097225181662374, -83.54754933629401)",4,0.5235699011092263
6962,90780,2007-90780-Piney Branch (1),2007,Piney Branch (1),91.29561321448304,Likely Wildfire,0.2447911729854689,404.96323493406726,"(37.30821037736665, -84.23153142777116)",404.65168309397205,"(37.32417526611222, -84.22919700662813)",4,0.33607257646647076
6963,90782,2007-90782-Rock Lick (1),2007,Rock Lick (1),84.03515826288728,Likely Wildfire,0.5096148374731033,393.4586621305465,"(37.52796647027007, -84.09173691190834)",393.19480269329574,"(37.531635705806885, -84.08746702766722)",4,0.4315578032591228
6964,90784,2007-90784-Raider Ridge (1),2007,Raider Ridge (1),82.81828525637776,Likely Wildfire,0.5832409358505422,381.4479641993678,"(37.546935057999484, -83.87089472449725)",381.2511511823084,"(37.55107643717794, -83.86866330938034)",4,0.47061972953234094
6965,90785,2007-90785-Corundum Hill 07 (1),2007,Corundum Hill 07 (1),81.98581433891441,Likely Wildfire,0.5735081534857132,427.85462763104925,"(35.15373142373197, -83.29392896823974)",427.6260703954228,"(35.15157322388733, -83.28663402380393)",4,0.41163271491659076
6966,90786,2007-90786-Rush Fires (1),2007,Rush Fires (1),80.9489763015486,Likely Wildfire,0.6946216633869506,368.2576375594063,"(37.236059580323676, -83.50088153918901)",368.0328676991653,"(37.24041738482417, -83.4961229794452)",4,0.5255150243693637
6967,90788,2007-90788-Hubbards Fork Fire (1),2007,Hubbards Fork Fire (1),79.93700849503651,Likely Wildfire,0.7173165238386425,382.6873480750128,"(36.99308569647315, -83.66786760230269)",382.4368220049463,"(36.99926293031014, -83.66328098519722)",4,0.5088874067988115
6968,90789,2007-90789-Will Scot Fire (1),2007,Will Scot Fire (1),77.2171015619172,Likely Wildfire,0.5749928793154226,462.7118931655698,"(35.085044297314305, -84.00030679916603)",462.46336219286826,"(35.08350698818717, -83.99411956552595)",4,0.35898123452131436
6969,90790,2007-90790-Parker Mtn. (1),2007,Parker Mtn. (1),73.46710331817822,Likely Wildfire,0.6830230738287132,449.2174007201881,"(36.61390045849462, -84.77125665861199)",449.0437841594902,"(36.61704908747102, -84.7670464236317)",4,0.38710380349856144
6970,90791,2007-90791-Balls 1 (1),2007,Balls 1 (1),70.40818641193808,Likely Wildfire,0.1779144116425606,387.5533627217863,"(37.043237435184686, -83.78422693227652)",387.0898339112578,"(37.047387743915074, -83.7761334404417)",4,0.24661316358523241
6971,90793,2007-90793-Honey Fork (1),2007,Honey Fork (1),68.9503096404102,Likely Wildfire,0.7093602175914872,408.0529807005807,"(37.15296832883076, -84.22249703031359)",407.83467341448466,"(37.15656660483356, -84.22271435751556)",4,0.4089194318452737
6972,90794,2007-90794-Greasy Branch (1),2007,Greasy Branch (1),67.62958463101909,Likely Wildfire,0.4358650525076087,363.3337500801974,"(37.84056029304512, -83.62388312666717)",363.1300829229382,"(37.84753598593003, -83.62107500953564)",4,0.3485922414486823
6973,90795,2007-90795-Parker 07 (1),2007,Parker 07 (1),65.28282731440704,Likely Wildfire,0.6850240751752917,417.0437351596982,"(35.282665490662346, -83.17069257871991)",416.8256430524118,"(35.282092514874854, -83.16846938861612)",4,0.3711946390656968
6974,90797,2007-90797-Fork Ridge (1),2007,Fork Ridge (1),64.86237523563669,Likely Wildfire,0.7405201726153359,444.22807214801935,"(35.0250936189786, -83.53603696693838)",444.1234131126336,"(35.025835402073135, -83.5366297270155)",4,0.3623456118182473
6975,90798,2007-90798-Shadow Woods Fire (1),2007,Shadow Woods Fire (1),63.815237514193896,Likely Wildfire,0.5355457912409791,448.1917527508457,"(35.03484931356717, -83.6378621490118)",448.0191614780254,"(35.03540589062294, -83.63257143581075)",4,0.29500345657920357
6976,90800,2007-90800-Sugar Camp (1),2007,Sugar Camp (1),62.96546640312,Likely Wildfire,0.8372303235251372,370.4756446993224,"(37.25456769091453, -83.5510559581955)",370.312167095792,"(37.25376300820671, -83.54563708128454)",4,0.4547478505472639
6977,90801,2007-90801-Marrow Road Fire (1),2007,Marrow Road Fire (1),62.85006314221351,Likely Wildfire,0.4876654359678711,468.964982534031,"(35.18604812724448, -84.22823374872351)",468.6413744896136,"(35.19242113626895, -84.2208091563796)",4,0.26491401909004214
6978,90802,2007-90802-Cut Gap (1),2007,Cut Gap (1),62.684846380466865,Likely Wildfire,0.5245667214885179,408.2163346824249,"(37.27622317015049, -84.2817210174633)",407.92278651685893,"(37.282437538316316, -84.27523361601719)",4,0.3148870799370851
6979,90803,2007-90803-Dog (1),2007,Dog (1),62.37623736302909,Likely Wildfire,0.5639126347650697,579.2987974335377,"(33.91312862959836, -85.49511797103419)",578.9580618948652,"(33.92123849209568, -85.49219262119392)",4,0.2292493063225802
6980,90804,2007-90804-Buck Mtn 07 (1),2007,Buck Mtn 07 (1),61.96945383622778,Likely Wildfire,0.7789259242090081,439.07247930507685,"(35.1652672958914, -83.55235526664521)",438.8834703501316,"(35.16416305403187, -83.5491532510097)",4,0.3611634813085929
6981,90805,2007-90805-Basketball 2 (1),2007,Basketball 2 (1),73.92849516074801,Likely Wildfire,0.7640824689051251,387.1404420069467,"(37.060663566906975, -83.77944065670948)",386.9165928833838,"(37.06003367219265, -83.77865575352753)",4,0.4830587077634335
6982,90806,2007-90806-Buck Knob (1),2007,Buck Knob (1),57.41526809480248,Likely Wildfire,0.4673434922680324,431.4602821563077,"(36.872620006404915, -84.55228760627789)",431.23714829043354,"(36.88109196709039, -84.55025877570692)",4,0.2575858140631511
6983,90808,2007-90808-Incline (1),2007,Incline (1),53.03684721858062,Likely Wildfire,0.5358414871107835,424.59197517188034,"(36.72411299419678, -84.34574466672949)",424.42308658994995,"(36.729198130899086, -84.34518078825248)",4,0.25888208455370515
6984,90809,2007-90809-Song Branch Fire (1),2007,Song Branch Fire (1),52.87847044062002,Likely Wildfire,0.3922016719711108,466.0121762566593,"(35.1467200986019, -84.12146803859106)",465.80881301810433,"(35.146740214727046, -84.12143431966847)",4,0.20256490826231963
6985,90816,2007-90816-Griffin (1),2007,Griffin (1),44.99748604160168,Likely Wildfire,0.6204985600817425,408.4525104695434,"(37.0789203990533, -84.19944717497759)",408.2250387353376,"(37.08031544072105, -84.19758952215237)",4,0.24701874472526553
6986,90818,2007-90818-Beckett (1),2007,Beckett (1),43.72959372746652,Likely Wildfire,0.4258626509912935,391.1317249474521,"(37.43217944406821, -84.01521894706615)",390.9971246100808,"(37.43552683661741, -84.01191494729969)",4,0.20709920880190807
6987,90819,2007-90819-Bear Pen 07 (1),2007,Bear Pen 07 (1),43.00272325881845,Likely Wildfire,0.8458019091304391,434.0531513574824,"(35.30472234859548, -83.57084507480275)",433.91006634415686,"(35.303718429365, -83.56542129403374)",4,0.2667518066456821
6988,90821,2007-90821-Pole Cat (1),2007,Pole Cat (1),39.060644245408625,Likely Wildfire,0.5519816542638046,423.8590775142061,"(36.85868251330077, -84.40078619478444)",423.67756546704413,"(36.86427874417062, -84.39666816189258)",4,0.19397336323247544
6989,90832,2007-90832-Moss Br Fire 07 (1),2007,Moss Br Fire 07 (1),29.63230062424139,Likely Wildfire,0.7034916412628556,426.8511899409271,"(35.13108972268899, -83.24733836816705)",426.73494762640246,"(35.13126900723091, -83.24710208912143)",4,0.16713993691411536
6990,90833,2007-90833-Siamese (1),2007,Siamese (1),46.42393070464469,Likely Wildfire,0.1771512308942495,361.42381292464177,"(37.80410854695813, -83.5766249336894)",361.3345475052254,"(37.80296351579476, -83.57448572806861)",4,0.17399953608999918
