"StateFIPS","State","Year","Value","Data Comment",,"Cause"
"53","Washington","2010","0.79","",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2011","0.03","Unstable",,"Cause: Fire"
"53","Washington","2011","0.10","Unstable",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2012","0.19","",,"Cause: Fire"
"53","Washington","2012","0.10","Unstable",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2013","0.11","Unstable",,"Cause: Fire"
"53","Washington","2013","0.13","Unstable",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2014","0.10","Unstable",,"Cause: Fire"
"53","Washington","2014","0.11","Unstable",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2015","0.04","Unstable",,"Cause: Fire"
"53","Washington","2015","0.10","Unstable",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2016","0.07","Unstable",,"Cause: Fire"
"53","Washington","2016","0.10","Unstable",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2017","0.04","Unstable",,"Cause: Fire"
"53","Washington","2017","0.01","Unstable",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2018","0.03","Unstable",,"Cause: Fire"
"53","Washington","2018","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2019","0.11","Unstable",,"Cause: Fire"
"53","Washington","2019","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2020","0.06","Unstable",,"Cause: Fire"
"53","Washington","2020","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"53","Washington","2021","0.09","Unstable",,"Cause: Fire"
"53","Washington","2021","0.01","Unstable",,"Cause: Unknown Mechanism or Intent "
"54","West Virginia","2014","0.00","Unstable",,"Cause: Fire"
"54","West Virginia","2014","0.76","",,"Cause: Unknown Mechanism or Intent "
"54","West Virginia","2015","0.00","Unstable",,"Cause: Fire"
"54","West Virginia","2015","1.52","",,"Cause: Unknown Mechanism or Intent "
"54","West Virginia","2016","0.00","Unstable",,"Cause: Fire"
"54","West Virginia","2016","0.16","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2000","0.22","",,"Cause: Fire"
"55","Wisconsin","2000","0.11","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2001","0.37","",,"Cause: Fire"
"55","Wisconsin","2001","0.18","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2002","0.09","Unstable",,"Cause: Fire"
"55","Wisconsin","2002","0.06","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2003","0.13","Unstable",,"Cause: Fire"
"55","Wisconsin","2003","0.18","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2004","0.11","Unstable",,"Cause: Fire"
"55","Wisconsin","2004","0.09","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2005","0.16","Unstable",,"Cause: Fire"
"55","Wisconsin","2005","0.18","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2006","0.18","Unstable",,"Cause: Fire"
"55","Wisconsin","2006","0.22","",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2007","0.21","",,"Cause: Fire"
"55","Wisconsin","2007","0.09","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2008","0.18","Unstable",,"Cause: Fire"
"55","Wisconsin","2008","0.14","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2009","0.09","Unstable",,"Cause: Fire"
"55","Wisconsin","2009","0.05","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2010","0.04","Unstable",,"Cause: Fire"
"55","Wisconsin","2010","0.09","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2011","0.11","Unstable",,"Cause: Fire"
"55","Wisconsin","2011","0.14","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2012","0.16","Unstable",,"Cause: Fire"
"55","Wisconsin","2012","0.14","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2013","0.10","Unstable",,"Cause: Fire"
"55","Wisconsin","2013","0.31","",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2014","0.16","Unstable",,"Cause: Fire"
"55","Wisconsin","2014","0.23","",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2015","0.03","Unstable",,"Cause: Fire"
"55","Wisconsin","2015","0.09","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2016","0.05","Unstable",,"Cause: Fire"
"55","Wisconsin","2016","0.05","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2017","0.07","Unstable",,"Cause: Fire"
"55","Wisconsin","2017","0.05","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2018","0.09","Unstable",,"Cause: Fire"
"55","Wisconsin","2018","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2019","0.02","Unstable",,"Cause: Fire"
"55","Wisconsin","2019","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2020","0.07","Unstable",,"Cause: Fire"
"55","Wisconsin","2020","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2021","0.09","Unstable",,"Cause: Fire"
"55","Wisconsin","2021","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"55","Wisconsin","2022","0.05","Unstable",,"Cause: Fire"
"55","Wisconsin","2022","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
